"康复作业治疗是一个体现人文关怀的专业，服务人群广泛，服务方式灵活多样。“以人为本”不仅关注功能障碍人士运动功能障碍的问题，更加关注其作为一个人参与各种活动时受到环境、精神心理等因素影响的问题。服务的方式主要通过应用治疗性作业活动、矫形支具、辅助器具、无障碍环境改良和生活重整、职业康复等康复作业治疗技术，提高功能障碍人士在日常生活、工作、学习和娱乐等活动的能力和独立性，提高生活质量，以此促进人们全方位全周期的健康。该专业学生应掌握与作业治疗相关的生物学、作业行为学、社会学、心理学、研究方法学和临床科学等方面的基础知识，具备作业治疗学专业的理论知识和对作业本质、作业表现和参与以及人、环境、作业活动和健康之间的复杂关系的分析应用能力。","医学技术类","医学","530","康复作业治疗",\N,\N,\N,\N,"101010T",\N
"智能医学工程一门新兴的医、理、工高度交叉的学科，按照“医教研一体，医理工融合”的建设思路，紧密结合医疗健康与人工智能、机器人、大数据等新兴产业，把临床需求作为出发点和落脚点，布局医学与智能的交叉融合、转化创新，打通医学从“实验室”到“手术台”的通路桥梁。 [1] \
智能医学工程强调新兴智能技术在医学中的应用，包括医学数据的智能感知、智能分析和智能决策，其研究内容包括智能药物研发、医疗机器人、智能诊疗、智能影像识别、智能健康数据管理等。旨在建立一个跨学科、多元化的教学和科研平台，促进各学科交叉融合，进而培养出适应时代发展的综合性高素质人才。","医学技术类","医学","531","智能医学工程",\N,\N,\N,\N,"101011T",\N
"护理学是以自然科学和社会科学理论为基础的研究维护、促进、恢复人类健康的护理理论、知识、技能及其发展规律的综合性应用科学。是医学科学中的一门独立学科。护理学包含了自然科学，如生物学、物理学、化学、解剖学、生理学等知识。\
护理学是一门技能极其强的学科，要求实践，动手能力也要好。","护理学类","医学","532","护理学",\N,\N,\N,\N,"101101",\N
"贯彻执行国家教育、卫生工作方针，坚持以服务为宗旨、以就业为导向的原则，培养具有一定科学文化素养，德智体美全面发展，具有良好的职业素质、人际交往与沟通能力，熟练掌握助产与护理操作技能，能够在各级各类医疗卫生、计划生育和社区卫生服务机构从事临床助产、护理、母婴保健等工作，具有职业生涯发展基础的技能型、服务型的高素质劳动者。","护理学类","医学","533","助产学",\N,\N,\N,\N,"101102T",\N
"管理科学是数学、社会科学与经济学等学科相互渗透并在它们的边缘上发展起来的新学科，因此它既有理工类学科的属性，也有社会学科的属性。例如，在定量分析时采用数学方法,但在定性分析时却采用逻辑推理和辩证分析的方法，有时是两者的结合。","管理科学与工程类","管理学","534","管理科学",\N,\N,\N,\N,"120101",\N
"信息管理与信息系统 简称IMIS）是集信息技术与管理科学于一体、实践性和创新性很强的交叉学科。本专业旨在培养具备现代管理学理论基础、计算机科学技术知识及应用能力，掌握系统思想和信息系统分析与设计方法以及信息管理等方面的知识与能力，从事信息管理以及信息系统分析、设计、实施、管理和评价的复合型人才。其简称信息管理学或管理信息学，属于管理科学与工程范畴。","管理科学与工程类","管理学","535","信息管理与信息系统",\N,\N,\N,\N,"120102",\N
"工程管理专业是新兴的工程技术与管理交叉复合性学科。该专业培养具备管理学、经济学、信息工程、土木工程等技术的基本知识，掌握现代管理科学的理论、方法和手段的复合型高级管理人才。\
工程管理系下设工程管理专业，授予管理学或工学学士学位，未来能够在国内外工程建设和房地产领域从事项目决策、项目投资与融资、项目全过程管理和经营管理。","管理科学与工程类","管理学","536","工程管理",\N,\N,\N,\N,"120103",\N
"房地产开发与管理专业培养德、智、体、美全面发展，掌握必需的建筑工程知识，熟悉房地产基本法规和政策，能系统地掌握房地产经营与管理的基本知识，能从事房地产估价、房地产经纪、房地产经营与开发及房地产管理等工作，受过良好专业技术综合训练的高素质技能型专门人才。","管理科学与工程类","管理学","537","房地产开发与管理",\N,\N,\N,\N,"120104",\N
"根据住房城乡建设部发布的国家标准《工程造价术语标准》（GB/T50875-2013），工程造价（Project Costs，PC）是指构成项目在建设期预计或实际支出的建设费用。\
综合运用管理学、经济学和工程技术等方面的知识与技能，对工程造价进行预测、计划、控制、核算、分析和评价等的工作过程被称为工程造价管理（Project Cost Management，PCM）。按照法律法规和标准等规定的程序、方法和依据，对工程造价及其构成内容进行的预测或确定被称为工程计价（Construction Pricing or Estimating，CPE），工程计价依据（Basis for Estimate of Project Cost，BEPC）包括与计价内容、计价方法和价格标准相关的工程计量计价标准，工程计价定额及工程造价信息等。","管理科学与工程类","管理学","538","工程造价",\N,\N,\N,\N,"120105",\N
"保密管理专业是教育部特殊专业、国家控制布点专业。","管理科学与工程类","管理学","539","保密管理",\N,\N,\N,\N,"120106TK",\N
"该专业为新增专业，该专业主要学习管理科学及邮政相关知识，致力于在物联网、大数据、云计算等现代信息技术背景下，为学生构建融合技术和业务的管理科学知识体系和管理执行能力。邮政管理专业定位于管理科学在邮政与快递领域的应用，以网络型企业管理创新与特色行业监管为发展目标，培养“互联网+”和智能制造时代的商务、运营管理及市场监管高端复合型人才。注重强调管理理论与方法在邮政和快递领域内的应用与创新，使其能够准确把握邮政和快递产业技术经济特征，具有坚实的经济管理及相关数理理论基础、优秀的计算机及外语能力，具备分析和解决行业运行与发展中各类问题的能力，富有创新精神和可持续的职业发展能力。","管理科学与工程类","管理学","540","邮政管理",\N,\N,\N,\N,"120107T",\N
"大数据管理与应用专业以互联网+和大数据时代为背景，主要研究大数据分析理论和方法在经济管理中的应用以及大数据管理与治理方法。该专业培养知识、能力、素质全面发展，系统掌握经济管理基础理论、大数据分析方法和管理技能，具有创新意识、实践能力和国际视野的经济管理创新人才。","管理科学与工程类","管理学","541","大数据管理与应用",\N,\N,\N,\N,"120108T",\N
"工程审计是指审计机构依据国家的法令和财务制度、企业的经营方针、管理标准和规章制度，对工程项目的工作，用科学的方法和程序进行审核检查，判断其是否合法、合理和有效，以及发现错误、纠正弊端、防止舞弊、改善管理，保证工程项目目标顺利实现的活动。工程审计独立于项目组织之外，审计人员与项目组织无任何直接的行政或经济关系。 [1] \
工程审计是依据国家《审计法》等相关规定，对工程概、预算在执行中是否超支，有无隐匿资金、截留基建收入和投资包干结余，以及有无以投资包干结余的名义私分基建投资的违纪行为等。审计是以基建项目为标的，以会计师、审计师为主要从业人员。","管理科学与工程类","管理学","542","工程审计",\N,\N,\N,\N,"120109T",\N
"市场经济中最常见的一种管理专业，一般指工商企业管理。（英文名称直译为Industry & Business Administration，通常称译为Business Administration）。工商管理是研究工商企业经济管理基本理论和一般方法的学科，主要包括企业的经营战略制定和内部行为管理两个方面。工商管理专业的应用性很强，它的目标是依据管理学、经济学、会计学等基本理论，通过运用现代管理的方法和手段来进行有效的企业管理和经营决策，保证企业的生存和发展。\
当前，社会上认为工商行政管理就是工商管理 [1]  ，其实这存在一些误区。工商管理与工商行政管理在专业培养目标、核心能力、专业课程等方面都有较大的区别，所以，二者不能作为一门专业对待。","工商管理类","管理学","543","工商管理",\N,\N,\N,\N,"120201K",\N
"市场营销，英文是Marketing，又称作市场学、市场行销或行销学，市场是商品经济的范畴，是一种以商品交换为内容的经济联系形式。对于企业来说，市场是营销活动的出发点和归宿。\
市场营销既是一种职能，又是组织为了自身及利益相关者的利益而创造、沟通、传播和传递客户价值，为顾客、客户、合作伙伴以及整个社会带来经济价值的活动、过程和体系。主要是指营销人员针对市场开展经营活动、销售行为的过程。在市场营销这一概念中，包括了一系列的核心概念，即需要、欲望和需求，产品，价值、成本和满意，交换，关系营销和营销网等基本要素。","工商管理类","管理学","544","市场营销",\N,\N,\N,\N,"120202",\N
"会计学是指以研究财务活动和成本资料的收集、分类、综合、分析和解释的基础上形成协助决策的信息系统，以有效地管理经济的一门应用学科。\
会计学是社会学科的组成部分，是一门重要的管理学科。会计学的研究对象是资金的运动。","工商管理类","管理学","545","会计学",\N,\N,\N,\N,"120203K",\N
"财务管理是在一定的整体目标下，关于资产的购置（投资），资本的融通（筹资）和经营中现金流量（营运资金），以及利润分配的管理。财务管理是企业管理的一个组成部分，它是根据财经法规制度，按照财务管理的原则，组织企业财务活动，处理财务关系的一项经济管理工作。简单的说，财务管理是组织企业财务活动，处理财务关系的一项经济管理工作。","工商管理类","管理学","546","财务管理",\N,\N,\N,\N,"120204",\N
"本专业学生主要学习经济学原理、国际贸易基本理论和基本知识，接受国际贸易实务操作的基本训练，具有分析解决处理国际贸易业务工作中具体问题的实际能力。掌握国际贸易理论，了解有关经济法规和各主要国家、地区的贸易政策；\
国际商务学是一门研究为满足个人及组织需求而进行的跨国界交易的科学。该定义有两层含义：一是国际商务学研究的是跨国界的活动；二是国际商务学研究的是国家、企业或个人以经济利益为目的而进行的商业性经济活动，而不是非商业性的跨国经济活动（例如国家的对外经济援助）。非商业性经济活动不在国际商务学的研究范围之内。\
国际商务学是20世纪50年代开始发展起来的一门年轻的综合性、跨专业的边缘学科。它涉及面很广，与其他学科（例如经济学、管理学、人类学、社会学、组织学及心理学等）有很多交叉。\
国际商务的本质是“跨国界”，最基本的国际商务活动是跨国界的经济交易活动。国际商务学研究的主要对象是跨国公司。跨国公司是在两个或两个以上国家设立分支机构或子公司进行跨国生产经营活动的企业。","工商管理类","管理学","547","国际商务",\N,\N,\N,\N,"120205",\N
"人力资源管理，（Human Resource Management，简称HRM），亦称人事管理，是指在经济学与人本思想指导下，通过招聘、甄选、培训、报酬等管理形式对组织内外相关人力资源进行有效运用，满足组织当前及未来发展的需要，保证组织目标实现与成员发展的最大化的一系列活动的总称。它是预测组织人力资源需求并作出人力需求计划、招聘选择人员并进行有效组织、考核绩效支付报酬并进行有效激励、结合组织与个人需要进行有效开发以便实现最优组织绩效的全过程。\
学术界一般把人力资源管理分八大模块或者六大模块：1、人力资源规划；2、招聘与配置；3、培训与开发；4、绩效管理；5、薪酬福利管理；6、劳动关系管理。诠释人力资源管理六大模块核心思想所在，帮助企业主掌握员工管理及人力资源管理的本质。","工商管理类","管理学","548","人力资源管理",\N,\N,\N,\N,"120206",\N
"审计学是一门专门研究审计理论和方法，探索审计发展规律，对经济活动进行有效监督的社会学科。审计学是在审计实践的基础上产生的，经过实践检验和证明了的，是客观事物本质及其规律的正确反映。审计理论必须用来指导审计实践，否则就成为脱离实际的理论。","工商管理类","管理学","549","审计学",\N,\N,\N,\N,"120207",\N
"资产评估是指由专门机构和人员，依据国家规定和有关资料，根据特定的目的，遵循适用的原则和标准，按照法定的程序，运用科学的方法，对资产进行评定和估价的过程。 [1] \
资产评估，是指评估机构及其评估专业人员根据委托对不动产、动产、无形资产、企业价值、资产损失或者其他经济权益进行评定、估算，并出具评估报告的专业服务行为。《中华人民共和国资产评估法》已由中华人民共和国第十二届全国人民代表大会常务委员会第二十一次会议于2016年7月2日通过，现予公布，自2016年12月1日起施行。","工商管理类","管理学","550","资产评估",\N,\N,\N,\N,"120208",\N
"物业管理（property management），受物业所有人的委托，依据物业管理委托合同，对物业的房屋建筑及其设备，市政公用设施、绿化、卫生、交通、治安和环境容貌等管理项目进行维护、修缮和整治，并向物业所有人和使用人提供综合性的有偿服务。","工商管理类","管理学","551","物业管理",\N,\N,\N,\N,"120209",\N
"文化产业管理，简称文管，属于管理学类专业，工商管理类的二级学科 [1]  。专业设立于2004年，是为适应中国文化产业快速发展的需要而设立的专业，以培养具有宽阔的文化视野、掌握现代产业理念和经营技能的复合型文化产业人才为目标。 [2]  文管专业授予管理学学位，少数院校授予艺术学学位。\
文化产业管理专业覆盖面较广，所学课程较多，覆盖了文化旅游、广播影视、新闻出版、文化贸易、文物遗产、工艺美术、广告会展、文化政策、体育娱乐、手机网络、动漫音乐、文化经纪等众多文化产业领域。 [2]  因此，文化产业管理是一门基础宽的学科，个人可以就此根据自己的爱好选择专业方向。\
文化产业管理专业主要探讨文化产业中各个行业以及综合经营管理中企业的盈利方法及其模式，区别于以探讨文化发展与传承为目的的文化事业、文化研究类专业，也区别于以培养编导、编剧、音乐等艺术类人才为目的的文化艺术管理专业，三者不可混淆。","工商管理类","管理学","552","文化产业管理",\N,\N,\N,\N,"120210",\N
"劳动关系专业是市场经济下的一个理论性和实用性都非常强的专业。市场经济国家特别是发达的市场经济国家，劳动关系专业是一个具有重要的社会影响和社会功能的专业。这一专业对于国家层面的劳动政策的制定以及企业层面的劳动关系的操作管理，都有着直接的作用。劳动关系专业在发达国家已经是一个成熟的学科，在中国则是一个刚刚兴起的新兴学科。","工商管理类","管理学","553","劳动关系",\N,\N,\N,\N,"120211T",\N
"体育经济是现代经济学的组成部分，属于交叉性新兴科学，是用来分析体育经济问题的新兴应用经济理论，其产生和存在是为更好地运用经济学的原理分析和解决体育经济在发展过程中碰到的问题。 本专业培养熟悉现代经济学的基本理论与体育理论，掌握现代经济分析的基本方法，能在经济、体育、文教等部门从事体育市场经济分析、体育事业规划、体育经济管理和从事体育俱乐部经营以及体育经济学教学与科研的高级专门人才。","工商管理类","管理学","554","体育经济与管理",\N,\N,\N,\N,"120212T",\N
"本专业培养具备管理、经济、法律和会计学等方面的知识和能力，能在大中专院校、中等职业技术学校从事教学、科研及财务管理工作的工商管理学科专业人才","工商管理类","管理学","555","财务会计教育",\N,\N,\N,\N,"120213T",\N
"市场营销教育专业培养具备经济、管理、法律、市场营销等方面的知识和能力，具有一定创新精神，能担任中等职业教育市场营销类课程教学、科研方面的工作以及能在企事业单位、政府部门从事市场营销与管理的高级应用人才。","工商管理类","管理学","556","市场营销教育",\N,\N,\N,\N,"120214T",\N
"零售管理包括商品管理、人员管理及财务管理。人员管理为:员工组织架构组成，规章制度管理；商品管理为：商品价格及出售管理，商品库存管理，商品损耗管理；操作人员快速的记录商品的名称、计量单位、规格型号、数量、金额、折扣、批次甚至客书本户等信息，同时销售单还提供了显示即时库存、找零、记录收款方式等功能。销售前台系统主要目的是进行销售数据的收集并将它汇总后传到后台进行核算。销售单的设计清晰、简明。国内零售管理类的研究生课程比较稀缺，仅有对外经贸大学与法国高等工商管理学院共同开设的零售工商管理硕士课程，香港大学SPACE中国商业学院的零售管理与购物者营销研究生课程，前者偏重理论，后者则是偏重应用与实战。","工商管理类","管理学","557","零售业管理",\N,\N,\N,\N,"120215T",\N
"专业培养目标：培养掌握现代农业经济管理的基本理论和管理技能，从事农业产前、产中、产后各环节微观经济管理和服务的高级管理专门人才。","农业经济管理类","管理学","558","农林经济管理",\N,\N,\N,\N,"120301",\N
"农村区域发展专业是1999年国家教育部增设的。该专业培养具备农村区域发展方面的基本理论、基本知识和基本技能，能在农业企业、农业推广管理部门、政府及事业单位从事计划、规划与设计、推广与发展、经营与管理、教学与科研等工作的高级专门人才。","农业经济管理类","管理学","559","农村区域发展",\N,\N,\N,\N,"120302",\N
"公共事业管理专业旨在培养具备现代管理理论、技术与方法等方面的知识以及应用这些知识的能力，能在文教、体育、卫生、环保、社会保险、艺术等公共事业单位的行政管理部门从事管理工作的高级专门人才。其中艺术管理包括影视策划、制片管理、文化遗产管理等多个专业方向，是近年来兴起并比较热门的专业。","公共管理类","管理学","560","公共事业管理",\N,\N,\N,\N,"120401",\N
"行政管理（行政管理专业，或者administration）是运用国家权力对社会事务的一种管理活动。也可以泛指一切企业、事业单位的行政事务管理工作。\
行政管理系统是一类组织系统。它是社会系统的一个重要分系统。随着社会的发展，行政管理的对象日益广泛，包括经济建设、文化教育、市政建设、社会秩序、公共卫生、环境保护、公共建设等各个方面。现代行政管理多应用系统工程思想和方法，以减少人力、物力、财力和时间的支出和浪费，提高行政管理的效能和效率。\
行政管理作为政府管理和企业管理的主要内容，具有全局性，统筹性，这就要求新一代的管理人员具备管理职能、协调职能和服务职能。","公共管理类","管理学","561","行政管理",\N,\N,\N,\N,"120402",\N
"随着经济体制改革的不断深化,社会保障作为一种弥补市场缺陷的政府行为正日益显示出重要的意义,经济理论界也日益重视对社会保障理论的研究,面对社会经济实践的要求,社会保障学也成为很多高等院校人文社会科学专业普遍开设的重要课程.但也应该看到,在我国,对社会保障理论问题的研究只是近几年来的事情,社会保障学课程建设尚处于起步阶段,学科体系很不成熟。可以说，我国的社会保障学是一个朝阳学科，随着经济的发展，社会必然需要更多的社会保障方面的人才。","公共管理类","管理学","562","劳动与社会保障",\N,\N,\N,\N,"120403",\N
"土地资源管理专业学生主要学习土地管理方面的基本理论和基本知识。受到土地规划、测量、计算机、地籍管理的基本训练，具有土地利用与管理的基本能力。培养具备现代管理学、经济学及资源学的基本理论，掌握土地管理方面的基础知识，具有测量、制图、计算机等基本技能，能在国土、城建、农业、房地产以及相关领域从事土地调查、土地利用规划、地籍管理及土地管理政策法规工作的高级专门人才。","公共管理类","管理学","563","土地资源管理",\N,\N,\N,\N,"120404",\N
"城市管理专业，是为了适应我国城市化和城市管理现代化的迫切需要而设立的专业。培养具有城市管理基本理论和操作技能，能灵活运用城市管理的理论，具有较强的口头和文字表达能力、社交能力、计算机操作应用能力，组织、领导和管理城市公共事务的能力，能从事城市管理教学、科研和实践操作的高级专门人才。\
城市管理学是20世纪50年代兴起的新兴综合性学科，它融经济学、管理学、城市规划学于一体。","公共管理类","管理学","564","城市管理",\N,\N,\N,\N,"120405",\N
"海关是国家行政机关、是国家进出境监督管理机关，海关的监督管理是国家行政执法活动。海关的任务是监管进出境的运输工具、货物、行李物品、邮递物品和其他物品，征收关税和其他税费，查辑走私，编制海关统计和其他海关业务。 海关管理专业旨在培养能够满足我国对外经济贸易事业发展需要，具有创新精神、实践能力、国际交流能力和海关管理专业技能的高素质实用型人才。","公共管理类","管理学","565","海关管理",\N,\N,\N,\N,"120406TK",\N
"本科（120407T）：本专业培养定位在航运及港口管理方向，主要培养具有深厚的航运港口及管理专业基础知识，精通航运港口管理相关理论和业务，熟悉行业发展前沿问题，具有创新能力和团队精神的高级航运管理人才。\
高职（专科）（680102K）：主要是培养熟悉我国公安工作的基本路线、方针、政策和相关的法律法规,掌握公安道路交通管理的基本知识和技能，能从事道路交通管理工作的高级技术应用性专门人才。","公共管理类","管理学","566","交通管理",\N,\N,\N,\N,"120407T",\N
"海事管理专业培养具备海洋及内河船舶驾驶、船舶运输管理等方面的知识和技能，能在海洋及内河运输企事业单位从事船舶驾驶、营运管理、港口引航、海事管理及高等学校、科研院所从事教学和科学工作，符合国际海员培训、发证和值班标准公约（STCW78/95）和我国船员适任标准要求并取得高级船员适任证书的高级航海技术及管理人才。","公共管理类","管理学","567","海事管理",\N,\N,\N,\N,"120408T",\N
"公共关系学专业是一种大学专业。公共关系学是一门新兴的综合性的社会科学，在一些经济发达国家公共关系理论已被广泛应用于各个领域，用于指导各类组织的社会实践活动，并以它特有的价值和作用，受到人们的普遍关注。","公共管理类","管理学","568","公共关系学",\N,\N,\N,\N,"120409T",\N
"该专业为本科四年制，授予管理学学位，为新增专业。该专业将围绕“什么是真正的健康”，“怎样才能拥有健康”开办课程，倡导从饮食和运动两大关键点入手实现健康生活。课程既有理论高度，又有很强的现实针对性和实践性。本专业培养满足社会多样化需求的、适应健康模式转变以及大健康产业发展需要，德、智、体、美全面发展，具有良好的职业道德、职业技能和协调沟通能力以及创新精神，具备医学、管理学、信息学的理论基础，掌握健康管理与服务的知识和技能，能够在医疗卫生机构、健康服务企业、健康产业公司、健康保险公司、卫生行政机构等相关企事业单位从事健康服务与管理工作的高素质应用型人才。本专业学生应掌握健康管理的基础理论、基本知识和基本技能，掌握医学的基础理论、基本知识，以及具有广泛的人文社会科学和自然科学等有关知识，并能够利用所学知识开展健康服务与管理相关工作。","公共管理类","管理学","569","健康服务与管理",\N,\N,\N,\N,"120410T",\N
"海警后勤管理公共管理类学科下新兴的专业。主要专业培养在德、智、军、体全面发展，掌握后勤各种办公和操作软件使用技能，讲政治、懂技术、会管理、能执勤的“一专多能”型后勤管理的高级人才。系统掌握海警后勤管理专业的基本理论和专业知识，熟悉海警后勤管理专业流程（主要是财务审计、军需战勤、装备营房方向）。","公共管理类","管理学","570","海警后勤管理",\N,\N,\N,\N,"120411T",\N
"医疗产品管理专业是技术与法规并重，定位于培养基于技术基础的管理人员，医学、工学、管理学和法学兼收并蓄的人才。该专业培养德、智、体、美全面发展，具有相关理论知识、技能以及良好的职业道德和创新精神的高素质应用复合型人才。该专业学生需要具备医学、工学、管理学、法学的理论基础以及良好的职业道德和创新精神，掌握医疗产品管理的知识和技能。","公共管理类","管理学","571","医疗产品管理",\N,\N,\N,\N,"120412T",\N
"图书馆学（library science）是研究图书馆的发生发展、组织管理，以及图书馆工作规律的科学。其目的是总结图书馆工作和图书馆事业的实践经验，建立科学的图书馆学的理论体系，以推动图书馆事业的发展，提高图书馆在人类社会进步中的地位和作用。 图书馆学是一门正在发展中的科学。现代图书馆学融入了多种属性的科学内容。随着社会和科学技术的进步，特别是人类对信息、文献交流的需要日益增强，图书馆学的研究和应用的前景将更加广阔。","图书情报与档案管理类","管理学","572","图书馆学",\N,\N,\N,\N,"120501",\N
"档案学专业培养具备系统的档案学基础知识与文书知识，掌握现代信息技术的基本技能，能在国家机关、企事业单位的档案机构、信息部门从事档案信息服务、档案信息管理工作及研究工作的应用型、复合型档案学高级专门人才。","图书情报与档案管理类","管理学","573","档案学",\N,\N,\N,\N,"120502",\N
"信息资源管理专业培养通晓内外贸理论与实务，根据数字时代信息资源管理所需专业知识与基本技能的要求，具备信息资源集成管理和电子政务系统知识与技能，在国家机关、企业、事业单位及其他社会组织从事信息组织、信息资源的开发、利用、管理与咨询服务等工作的高级复合型人才。其前身为图书馆学。而在大数据、云计算、物联网、人工智能为代表的信息技术推动下，信息资源则是社会运转核心。信息资源管理专业也需要在新时代下打造新内涵，部分高校对信息资源管理专业进行文理兼收的招生政策，培养信息管理的专门人才。","图书情报与档案管理类","管理学","574","信息资源管理",\N,\N,\N,\N,"120503",\N
"物流管理专业是大学为适应社会主义市场经济需要，培养学生具有扎实的管理学基础、经济学和信息技术基础知识，较高的英语水平和计算机基础技能开设的一门课程专业。\
其旨在掌握工科基础知识的前提下，熟悉法规，掌握现代物流管理理论、信息系统的手段、方法，具备物流管理、规划、设计等较强实务运作能力，成为高级现代物流管理人才","物流管理与工程类","管理学","575","物流管理",\N,\N,\N,\N,"120601",\N
"物流工程研究物流系统的规划设计与资源优化配置、物流运作过程的计划与控制以及企业物流经营管理。\
本工程领域硕士学位课程为政府行政管理部门、物流企业、生产企业或其他企业培养掌握物流设施应用、系统规划设计与评价以及物流运作管理的先进技术与方法，并具有独立担负物流技术和运作管理工作的能力的 高级人才。\
物流工程是管理与技术的交叉学科，它与交通运输工程、管理科学与工程、工业工程、计算机技术、机械工程、环境工程、建筑与土木工程等领域密切相关。本专业研修的主要课程有：政治理论课（科学社会主义理论、自然辩证法）、外国语、高等工程数学（数值计算、概率论与数理统计、运筹学、统计学等）、计算机应用、管理学概论、工程经济学、交通运输工程，规划理论，计划与调度技术、物流设施规划与设计、现代物流与供应链管理、物流装备与设施技术、物流系统建模与仿真、物流系统运作管理、项目管理、国际物流管理、物流运输管理等。\
物流工程是以物流系统为研究对象，研究物流系统的资源配置、物流运作过程的控制、经营和管理的工程领域。物流工程属于管理学学科门类中的物流管理与工程类。 物流工程专业可授管理学或工学学士学位。","物流管理与工程类","管理学","576","物流工程",\N,\N,\N,\N,"120602",\N
"采购管理专业是在工商管理学科的基础上，培养具有坚定正确的政治方向，系统掌握采购与供应链管理的理论和方法，能够从事企业采购与供应链管理以及政府采购管理工作，具有国际化运作能力的、高素质复合型专业人才。\
采购管理包括采购计划、订单管理及发票校验三个组件。采购管理在学习工商管理以及采购管理专业核心课程的基础上，突出电子采购、国际采购、供应链管理以及物流管理等现代采购与供应链管理技术的特色。","物流管理与工程类","管理学","577","采购管理",\N,\N,\N,\N,"120603T",\N
"《供应链管理》是在物流与采购管理、工商管理、市场营销、电子商务、金融、信息网络技术等多个学科基础上，运用大数据、人工智能、深度学习等前沿技术发展起来的一门新兴学科。主要学习和研究如何认清组织环境，如何明确需求与规划供应，如何进行市场分析，如何制定战略，如何评估与初选供应商，如何获取与选择报价，如何进行商务谈判，如何准备合同，如何管理合同与供应商关系，如何进行供应链中的物流管理，如何进行库存管理，如何进行绩效考评。","物流管理与工程类","管理学","578","供应链管理",\N,\N,\N,\N,"120604T",\N
"工业工程专业是为满足国家经济发展和加入WTO对人才的迫切需要而建立的。该学科主要是以生产过程为研究对象，以提高劳动生产率、保证质量和降低成本为目标，特别注重研究人的因素，充分发挥投入资源的作用。近年来，物流工程、虚拟制造、企业资源计划（ERP）、人力资源管理等成为该领域的热点。\
该专业培养具备现代工业工程和系统管理等方面的知识、素质和能力，能在商企业从事生产、经营、服务等管理系统的规划、设计、评价和创新工作的高级专门人才。","工业工程类","管理学","579","工业工程",\N,\N,\N,\N,"120701",\N
"标准化工程专业是致力于培养适应国家现代化建设需要、德智体全面发展,具备标准化工程和系统管理等方面的知识和应用能力,能够从事有关标准化工程项目的设计开发、组织实施全过程管理的食品、材料和服务等标准化方向复合型高级专门人才的专业。","工业工程类","管理学","580","标准化工程",\N,\N,\N,\N,"120702T",\N
"质量管理工程是研究质量管理活动基本规律的学科，其课程包括：统计技术、质量管理、质量工程、工程经济、计量学、标准化、市场规制法、现代制造系统等内容。\
学生通过以过程实习为核心的实验体系，培养学生具有质量创新精神与实践能力，具备扎实的质量管理工程专业知识与技能，掌握良好的人文社会科学知识，了解本学科前沿理论与发展动态，以及质量相关学科的基础理论和专业知识。\
本专业面向全国招收理科学生，优秀学生可攻读质量工程与管理相关专业硕士、博士研究生学位。\
就业领域：学生毕业后可到各级政府质监单位、质量相关的事业单位及科研院所，企业质量管理部门从事质量策划、质量设计、质量改进、质量检测、质量数据统计分析、质量监督和管理等工作。","工业工程类","管理学","581","质量管理工程",\N,\N,\N,\N,"120703T",\N
"电子商务专业是指融计算机科学、市场营销学、管理学、经济学、法学和现代物流于一体的新型交叉学科。简称电商专业。\
电子商务专业培养掌握计算机信息技术、市场营销、国际贸易、管理、法律和现代物流的基本理论及基础知识，具有利用网络开展商务活动的能力和利用计算机信息技术、现代物流方法改善企业管理方法，提高企业管理水平能力的创新型复合型电子商务高级专门人才。适合21世纪的要求的对口企业的培养目标。","电子商务类","管理学","582","电子商务",\N,\N,\N,\N,"120801",\N
"电子商务及法律专业旨在培养既具有现代信息科学技术的方法与手段，又具有扎实的法律与管理理论基础，能在较宽的领域从事电子商务运作与管理、开展商务活动的复合型人才。","电子商务类","管理学","583","电子商务及法律",\N,\N,\N,\N,"120802T",\N
"旅游管理专业是随着我国旅游经济的发展、旅游产业的发育而建立的一个新型学科。在中国，这门学科的产生只有二十多年的时间，但已成为管理学科体系中的一个重要的学科部门。\
旅游管理已与工商管理并列，是管理学下的一级学科。该专业培养适应新形势旅游企事业单位需要的一线服务与管理类专门人才，具有旅游管理专业知识，较好的思想道德品质和综合素质，具备较强的综合职业能力和发展基础，能在各级旅游行政管理部门、旅游企事业单位从事旅游管理工作的高级专门人才。","旅游管理类","管理学","584","旅游管理",\N,\N,\N,\N,"120901K",\N
"本专业培养德、智、体、美全面发展，具有良好职业道德和人文素养，掌握酒店服务与经营管理的基础知识，具备良好的语言沟通、酒店经营管理和团队合作能力，从事现代酒店业或高端服务业的一线服务和基层管理工作的高素质技术技能人才。","旅游管理类","管理学","585","酒店管理",\N,\N,\N,\N,"120902",\N
"会展经济，是指由于会展业而带动的相关产业，并形成商机无限的全新行业经济。作为现代化服务业的门类之一，会展业能带动交通运输业、物流业、建筑业、商业、广告、旅游、金融等相关行业的发展。广阔的发展前景和良好的发展机遇，为会展经济与管理人才创造了良好的外部环境，已经成为各国经贸交流的重要渠道。随着中国的入世，中国会展业需要立刻与国际接轨，迎接历史的机遇和挑战。而客观上，中国会展业管理和运作模式相对滞后，会展行业的生存和发展归根到底取决于独特的设计理念和有效的管理，这就是人才的建设。我国会展业急需补充一批既具有现代设计理念，掌握会展设计的基本技能和方法，又具有现代管理知识的高等复合型人才。","旅游管理类","管理学","586","会展经济与管理",\N,\N,\N,\N,"120903",\N
